370,Handel II,921,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
371,Puccini,1169,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
372,Schubert II,1246,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
373,Chopin,1383,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
374,Mozart II,1096,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
375,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
376,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
377,Handel II,921,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
378,Puccini,1169,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
379,Schubert I,1246,771550,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
380,Chopin,1383,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
381,Mozart II,1096,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
382,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
383,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
384,Handel II,921,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
385,Puccini,1169,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
386,Schubert I,1246,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
387,Chopin,1383,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
388,Mozart II,1096,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
389,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
390,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
391,Handel II,921,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
392,Puccini,1169,690406,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
393,Schubert I,1246,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
394,Chopin,1383,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
395,Mozart II,1096,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
396,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
397,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
398,Handel II,921,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
399,Puccini,1169,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
400,Schubert II,1246,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
401,Chopin,1383,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
402,Rubinstein,1360,953480,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
403,Verdi,762,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
404,Dvorak,1104,681230,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
405,Brahms,1530,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
406,Mendelssohn,2109,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
407,Mozart II,1096,645590,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
408,Dvorak,1104,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
409,Brahms,1530,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
410,Mendelssohn,2109,1652860,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
411,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
412,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
413,Not Available,1,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
414,Rubinstein,1360,959530,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
415,Verdi,762,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
416,Dvorak,1104,684860,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
417,Brahms,1530,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
418,Mendelssohn,2109,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
419,Rubinstein,1360,969210,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
420,Rossini II,956,589270,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
421,Handel I,925,590480,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
422,Brahms,1530,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
423,Bach,1928,1629870,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
424,Rubinstein,1360,977680,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
425,Rossini II,956,596530,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
426,Handel II,921,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
427,Brahms,1530,1143450,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
428,Bach,1928,1639500,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
429,Mozart II,1096,571200,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
430,Bach,1928,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
431,Bach,1928,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
432,Handel I,925,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1,Show Suite,Symphony Tower,Downtown,Edmonton,Luxury Condo
433,Rubinstein,1360,986150,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
434,Rossini I,956,600160,5254 54 Ave,Immediate,2018-06-04 0:00,1,1.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
435,Handel II,921,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
436,Brahms,1530,1185800,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
437,Strauss II,1674,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,1.5,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
438,Strauss I,3053,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
439,Rossini I,956,784587,5254 54 Ave,Immediate,2018-06-04 0:00,1,1.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
440,Handel II,921,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
441,Brahms,1530,1246300,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
442,Carrera,3124,2800000,5254 54 Ave,Immediate,2018-06-04 0:00,3,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
443,Pavarotti,1987,1860980,5254 54 Ave,Immediate,2018-06-04 0:00,2,2,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
444,Grand,3743,784587,5254 54 Ave,Immediate,2018-06-04 0:00,2,3,Sold,Symphony Tower,Downtown,Edmonton,Luxury Condo
445,Townhouse 201,2295,1276550,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
446,Townhouse 202,2012,1159180,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
447,Townhouse 203,1717,1001800,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
448,Townhouse 201,2295,1276550,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
449,Townhouse 202,2012,1159180,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
450,Townhouse 203,1717,1001800,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
451,Townhouse 204,2191,1167650,5254 54 Ave,Immediate,2018-06-04 0:00,3,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
452,Townhouse 205,2166,1136190,5254 54 Ave,Immediate,2018-06-04 0:00,3,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
453,Townhouse 206,1819,1009140,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
454,Townhouse 201,2295,1276550,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
455,Townhouse 202,2012,1159180,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
456,Townhouse 203,1717,1001800,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
457,Townhouse 204,2191,1167650,5254 54 Ave,Immediate,2018-06-04 0:00,3,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
458,Townhouse 205,2166,1136190,5254 54 Ave,Immediate,2018-06-04 0:00,3,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
459,Townhouse 206,1819,1009140,5254 54 Ave,Immediate,2018-06-04 0:00,2,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
460,Townhouse 204,2191,1167650,5254 54 Ave,Immediate,2018-06-04 0:00,3,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
461,Townhouse 205,2166,1136190,5254 54 Ave,Immediate,2018-06-04 0:00,3,2.5,Available,Symphony Tower,Downtown,Edmonton,Luxury Condo
462,Rubinstein,1360,948640,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
463,Mozart II,1096,640310,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
464,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
465,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
466,Handel II,921,512700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
467,Puccini,1169,715110,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
468,Schubert I,1246,749980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
469,Chopin,1383,776343,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
470,Verdi,762,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
471,Rubinstein,1360,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
472,Rossini II,956,585640,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
473,Handel I,925,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
474,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
475,Bach,1928,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
476,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
477,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
478,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
479,Handel II,921,512700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
480,Puccini,1169,717970,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
481,Schubert I,1246,749980,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
482,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
483,Mozart II,1096,642950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
484,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
485,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
486,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
487,Puccini,1169,729000,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
488,Schubert I,1246,753060,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
489,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
490,Mozart II,1096,642950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
491,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
492,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
493,Handel II,921,518700,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
494,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
495,Schubert I,1246,753060,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
496,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
497,Mozart II,1096,645590,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
498,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
499,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
500,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
501,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
502,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
503,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
504,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
505,Schubert I,1246,789950,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
506,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
507,Mozart II,1096,648120,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
508,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
509,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
510,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
511,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
512,Schubert II,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
513,Chopin,1383,908626,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
514,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
515,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
516,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
517,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
518,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
519,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
520,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
521,Mozart II,1096,650786,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
522,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
523,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
524,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
525,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
526,Schubert II,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
527,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
528,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
529,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
530,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
531,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
532,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
533,Schubert I,1246,771550,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
534,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
535,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
536,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
537,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
538,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
539,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
540,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
541,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
542,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
543,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
544,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
545,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
546,Puccini,1169,690406,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
547,Schubert I,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
548,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
549,Mozart II,1096,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
550,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
551,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
552,Handel II,921,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
553,Puccini,1169,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
554,Schubert II,1246,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
555,Chopin,1383,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
556,Rubinstein,1360,953480,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
557,Verdi,762,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
558,Dvorak,1104,681230,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
559,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
560,Mendelssohn,2109,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Sold,Green stone park,North,Edmonton,Townhomes
561,Mozart II,1096,645590,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
562,Dvorak,1104,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
563,Brahms,1530,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Sold,Green stone park,North,Edmonton,Townhomes
564,Mendelssohn,2109,1652860,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2.5,Available,Green stone park,North,Edmonton,Townhomes
565,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
566,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
567,Not Available,1,454545,7484 32 Ave,Immediate ,2018-06-04 0:00,1,1,Sold,Green stone park,North,Edmonton,Townhomes
568,Rubinstein,1360,959530,7484 32 Ave,Immediate ,2018-06-04 0:00,2,2,Available,Green stone park,North,Edmonton,Townhomes
